Year,Date,Day,Location,Stage,Time,Artist
2017,"June 18, 2017",Sunday,Las Vegas,neonGARDEN,8pm-9:30pm,Marco Faraone
2017,"June 18, 2017",Sunday,Las Vegas,neonGARDEN,9:30pm-11:30pm,Dense & Pika
2017,"June 18, 2017",Sunday,Las Vegas,neonGARDEN,11:30pm-1:30am,Alan Fitzpatrick
2017,"June 18, 2017",Sunday,Las Vegas,neonGARDEN,1:30am-3:30am,Adam Beyer
2017,"June 18, 2017",Sunday,Las Vegas,neonGARDEN,3:30am-5:30am,Joseph Capriati
2017,"June 18, 2017",Sunday,Las Vegas,bassPOD (Armanni Reign),7pm-8:15pm,Reid Speed b2b Soothslayer
2017,"June 18, 2017",Sunday,Las Vegas,bassPOD (Armanni Reign),8:15pm-9:30pm,Fred V & Grafix b2b Metrik b2b TC
2017,"June 18, 2017",Sunday,Las Vegas,bassPOD (Armanni Reign),9:30pm-10:30pm,Friction
2017,"June 18, 2017",Sunday,Las Vegas,bassPOD (Armanni Reign),10:30pm-11:30pm,Herobust
2017,"June 18, 2017",Sunday,Las Vegas,bassPOD (Armanni Reign),11:30pm-12:30am,Metro Boomin
2017,"June 18, 2017",Sunday,Las Vegas,bassPOD (Armanni Reign),12:30am-1:30am,Flux Pavilion
2017,"June 18, 2017",Sunday,Las Vegas,bassPOD (Armanni Reign),1:30am-2:30am,G Jones
2017,"June 18, 2017",Sunday,Las Vegas,bassPOD (Armanni Reign),2:30am-3:30am,GRiZ
2017,"June 18, 2017",Sunday,Las Vegas,bassPOD (Armanni Reign),3:30am-4:30am,Camo & Krooked
2017,"June 18, 2017",Sunday,Las Vegas,bassPOD (Armanni Reign),4:30am-5:30am,Megalodon b2b Midnight Tyrannosaurus
2017,"June 18, 2017",Sunday,Las Vegas,wasteLAND,7pm-8:30pm,Happi
2017,"June 18, 2017",Sunday,Las Vegas,wasteLAND,8:30pm-9:30pm,LNY TNZ
2017,"June 18, 2017",Sunday,Las Vegas,wasteLAND,9:30pm-10:30pm,The Prophet
2017,"June 18, 2017",Sunday,Las Vegas,wasteLAND,10:30pm-11:30pm,Gammer
2017,"June 18, 2017",Sunday,Las Vegas,wasteLAND,11:30pm-12:30am,Coone
2017,"June 18, 2017",Sunday,Las Vegas,wasteLAND,12:30am-1:30am,Noisecontrollers
2017,"June 18, 2017",Sunday,Las Vegas,wasteLAND,1:30am-2:30am,Da Tweekaz
2017,"June 18, 2017",Sunday,Las Vegas,wasteLAND,2:30am-3:30am,Brennan Heart
2017,"June 18, 2017",Sunday,Las Vegas,wasteLAND,3:30am-4:30am,Wildstylez
2017,"June 18, 2017",Sunday,Las Vegas,wasteLAND,4:30am-5:30am,Miss K8
2017,"June 18, 2017",Sunday,Las Vegas,quantumVALLEY,7pm-8pm,Leiel
2017,"June 18, 2017",Sunday,Las Vegas,quantumVALLEY,8pm-9pm,Ben Nicky
2017,"June 18, 2017",Sunday,Las Vegas,quantumVALLEY,9pm-10pm,Ace Ventura
2017,"June 18, 2017",Sunday,Las Vegas,quantumVALLEY,10pm-11pm,Bryan Kearney
2017,"June 18, 2017",Sunday,Las Vegas,quantumVALLEY,11pm-12am,John O'Callaghan
2017,"June 18, 2017",Sunday,Las Vegas,quantumVALLEY,12am-1am,Aly & Fila
2017,"June 18, 2017",Sunday,Las Vegas,quantumVALLEY,1am-2am,Paul Van Dyk
2017,"June 18, 2017",Sunday,Las Vegas,quantumVALLEY,2am-3:30am,Markus Schulz presents Dakota
2017,"June 18, 2017",Sunday,Las Vegas,quantumVALLEY,3:30am-4:30am,ATB
2017,"June 18, 2017",Sunday,Las Vegas,quantumVALLEY,4:30am-5:30am,Waio
2017,"June 18, 2017",Sunday,Las Vegas,upsidedownHouse,7pm-8pm,Discovery Project
2017,"June 18, 2017",Sunday,Las Vegas,upsidedownHouse,8pm-9:15pm,Sage Armstrong
2017,"June 18, 2017",Sunday,Las Vegas,upsidedownHouse,9:15pm-10:30pm,Treasure Fingers
2017,"June 18, 2017",Sunday,Las Vegas,upsidedownHouse,10:30pm-11:45pm,Will Clarke
2017,"June 18, 2017",Sunday,Las Vegas,upsidedownHouse,11:45pm-1am,Moon Boots
2017,"June 18, 2017",Sunday,Las Vegas,upsidedownHouse,1am-2:15am,Low Steppa
2017,"June 18, 2017",Sunday,Las Vegas,upsidedownHouse,2:15am-3:30am,Maximono
2017,"June 18, 2017",Sunday,Las Vegas,upsidedownHouse,3:30am-4:30am,NVOY
2017,"June 18, 2017",Sunday,Las Vegas,upsidedownHouse,4:30am-5:30am,Sacha Robotti
2018,"May 18, 2018",Friday,Las Vegas,kineticField,7pm-8:13pm,Dombresky
2018,"May 18, 2018",Friday,Las Vegas,kineticField,8:13pm-9:25pm,Firebeatz vs. DubVision
2018,"May 18, 2018",Friday,Las Vegas,kineticField,9:25pm-10:37pm,JOYRYDE
2018,"May 18, 2018",Friday,Las Vegas,kineticField,10:37pm-10:43pm,kineticFIELD Opening Ceremony
2018,"May 18, 2018",Friday,Las Vegas,kineticField,10:43pm-11:55pm,Dimitri Vegas & Like Mike
2018,"May 18, 2018",Friday,Las Vegas,kineticField,11:55pm-11:58pm,kineticFIELD Ceremony: Intermezzo Greece
2018,"May 18, 2018",Friday,Las Vegas,kineticField,11:58pm-1:25am,Kaskade
2018,"May 18, 2018",Friday,Las Vegas,kineticField,1:25am-1:35am,Fireworks / kineticFIELD Ceremony: Intermezzo Asia
2018,"May 18, 2018",Friday,Las Vegas,kineticField,1:35am-3:02am,Diplo
2018,"May 18, 2018",Friday,Las Vegas,kineticField,3:02am-3:04am,kineticFIELD Ceremony: Intermezzo Sci-Fi Egypt
2018,"May 18, 2018",Friday,Las Vegas,kineticField,3:04am-4:16am,Slushii
2018,"May 18, 2018",Friday,Las Vegas,kineticField,4:16am-4:18am,kineticFIELD Ceremony: Intermezzo Middle East
2018,"May 18, 2018",Friday,Las Vegas,kineticField,4:18am-5:30am,Alan Walker
2018,"May 18, 2018",Friday,Las Vegas,cosmicMeadow,4pm-5pm,Adin
2018,"May 18, 2018",Friday,Las Vegas,cosmicMeadow,5pm-6:45pm,Chris Lake b2b Chris Lorenzo
2018,"May 18, 2018",Friday,Las Vegas,cosmicMeadow,7pm-8pm,Parker
2018,"May 18, 2018",Friday,Las Vegas,cosmicMeadow,8pm-9pm,GG Magree
2018,"May 18, 2018",Friday,Las Vegas,cosmicMeadow,9pm-10pm,Whethan
2018,"May 18, 2018",Friday,Las Vegas,cosmicMeadow,10pm-11pm,Mike WiLL Made-It
2018,"May 18, 2018",Friday,Las Vegas,cosmicMeadow,11pm-12am,Jai Wolf
2018,"May 18, 2018",Friday,Las Vegas,cosmicMeadow,12am-1am,San Holo
2018,"May 18, 2018",Friday,Las Vegas,cosmicMeadow,1am-2am,Snails
2018,"May 18, 2018",Friday,Las Vegas,cosmicMeadow,2am-3am,Borgore
2018,"May 18, 2018",Friday,Las Vegas,cosmicMeadow,3:15am-4:15am,Loudpvck
2018,"May 18, 2018",Friday,Las Vegas,cosmicMeadow,4:15am-5:30am,Getter
2018,"May 18, 2018",Friday,Las Vegas,circuitGrounds,7pm-8:30pm,Robotaki
2018,"May 18, 2018",Friday,Las Vegas,circuitGrounds,8:30pm-9:45pm,Lost Frequencies
2018,"May 18, 2018",Friday,Las Vegas,circuitGrounds,9:45pm-10:45pm,Gryffin (DJ Set)
2018,"May 18, 2018",Friday,Las Vegas,circuitGrounds,10:45pm-12am,Claude VonStroke
2018,"May 18, 2018",Friday,Las Vegas,circuitGrounds,12am-1:30am,Virtual Self
2018,"May 18, 2018",Friday,Las Vegas,circuitGrounds,1:30am-3am,NGHTMRE & Slander present Gud Vibrations
2018,"May 18, 2018",Friday,Las Vegas,circuitGrounds,3am-4:15am,Excision
2018,"May 18, 2018",Friday,Las Vegas,circuitGrounds,4:15am-5:30am,Mija
2018,"May 18, 2018",Friday,Las Vegas,neonGarden,7pm-8pm,Shmitty B2B No Requests
2018,"May 18, 2018",Friday,Las Vegas,neonGarden,8pm-9:15pm,Lauren Lane
2018,"May 18, 2018",Friday,Las Vegas,neonGarden,9:15pm-10:30pm,Latmun
2018,"May 18, 2018",Friday,Las Vegas,neonGarden,10:30pm-12am,Lee Foss
2018,"May 18, 2018",Friday,Las Vegas,neonGarden,12am-2am,Hot Since 82
2018,"May 18, 2018",Friday,Las Vegas,neonGarden,2am-4am,Jamie Jones
2018,"May 18, 2018",Friday,Las Vegas,neonGarden,4am-5:30am,Cirez D
2018,"May 18, 2018",Friday,Las Vegas,bassPod,7pm-8:30pm,Fury B2B Fallen
2018,"May 18, 2018",Friday,Las Vegas,bassPod,8:30pm-9:30pm,Ivy Lab
2018,"May 18, 2018",Friday,Las Vegas,bassPod,9:30pm-10:30pm,Yheti B2B Toadface
2018,"May 18, 2018",Friday,Las Vegas,bassPod,10:30pm-11:30pm,Calyx & TeeBee B2B Break
2018,"May 18, 2018",Friday,Las Vegas,bassPod,11:30pm-12:30am,Boogie T B2B Squnto
2018,"May 18, 2018",Friday,Las Vegas,bassPod,12:30am-1:30am,Herobust
2018,"May 18, 2018",Friday,Las Vegas,bassPod,1:30am-2:30am,G Jones B2B Eprom
2018,"May 18, 2018",Friday,Las Vegas,bassPod,2:30am-3:30am,Flux Pavilion B2B Doctor P
2018,"May 18, 2018",Friday,Las Vegas,bassPod,3:30am-4:30am,Pendulum (DJ Set)
2018,"May 18, 2018",Friday,Las Vegas,bassPod,4:30am-5:30am,Eptic
2018,"May 18, 2018",Friday,Las Vegas,quantumValley,7pm-8pm,Ganesh
2018,"May 18, 2018",Friday,Las Vegas,quantumValley,8pm-9pm,Sam Jones
2018,"May 18, 2018",Friday,Las Vegas,quantumValley,9pm-10pm,Animato
2018,"May 18, 2018",Friday,Las Vegas,quantumValley,10pm-11pm,Jordan Suckley presents 3FECT
2018,"May 18, 2018",Friday,Las Vegas,quantumValley,11pm-12am,Cold Blue
2018,"May 18, 2018",Friday,Las Vegas,quantumValley,12am-1am,ALPHA 9
2018,"May 18, 2018",Friday,Las Vegas,quantumValley,1am-2:30am,Dash Berlin (Classics Set)
2018,"May 18, 2018",Friday,Las Vegas,quantumValley,2:30am-3:30am,Astrix
2018,"May 18, 2018",Friday,Las Vegas,quantumValley,3:30am-4:30am,John 00 Fleming
2018,"May 18, 2018",Friday,Las Vegas,quantumValley,4:30am-5:30am,Avalon
2018,"May 18, 2018",Friday,Las Vegas,wasteLand,7pm-8:30pm,Keiji
2018,"May 18, 2018",Friday,Las Vegas,wasteLand,8:30pm-9:30pm,Pulsatorz
2018,"May 18, 2018",Friday,Las Vegas,wasteLand,9:30pm-10:30pm,Dr Phunk
2018,"May 18, 2018",Friday,Las Vegas,wasteLand,10:30pm-11:30pm,Adrenalize
2018,"May 18, 2018",Friday,Las Vegas,wasteLand,11:30pm-12:30am,Brennan Heart
2018,"May 18, 2018",Friday,Las Vegas,wasteLand,12:30am-1:30am,Da Tweekaz
2018,"May 18, 2018",Friday,Las Vegas,wasteLand,1:30am-2:30am,DJ Stephanie B2B Lady Faith
2018,"May 18, 2018",Friday,Las Vegas,wasteLand,2:30am-3:30am,Sub Zero Project
2018,"May 18, 2018",Friday,Las Vegas,wasteLand,3:30am-4:30am,Angerfist
2018,"May 18, 2018",Friday,Las Vegas,wasteLand,4:30am-5:30am,Digital Punk
2018,"May 18, 2018",Friday,Las Vegas,stereoBloom,7pm-8pm,Mister Blaqk
2018,"May 18, 2018",Friday,Las Vegas,stereoBloom,8pm-9pm,Dateless
2018,"May 18, 2018",Friday,Las Vegas,stereoBloom,9pm-10:15pm,Sinden B2B LO'99
2018,"May 18, 2018",Friday,Las Vegas,stereoBloom,10:15pm-11:15pm,Jack Beats
2018,"May 18, 2018",Friday,Las Vegas,stereoBloom,11:15pm-12:15am,Redlight
2018,"May 18, 2018",Friday,Las Vegas,stereoBloom,12:15am-1:15am,MK
2018,"May 18, 2018",Friday,Las Vegas,stereoBloom,1:15am-2:15am,Will Clarke
2018,"May 18, 2018",Friday,Las Vegas,stereoBloom,2:15am-3:15am,Chris Lorenzo
2018,"May 18, 2018",Friday,Las Vegas,stereoBloom,3:15am-4:15am,Wongo
2018,"May 18, 2018",Friday,Las Vegas,stereoBloom,4:15am-5:30am,Jace Mek
2018,"May 19, 2018",Saturday,Las Vegas,kineticField,7pm-8:13pm,Moksi
2018,"May 19, 2018",Saturday,Las Vegas,kineticField,8:13pm-9:25pm,Chris Lake
2018,"May 19, 2018",Saturday,Las Vegas,kineticField,9:25pm-10:37pm,Jauz
2018,"May 19, 2018",Saturday,Las Vegas,kineticField,10:37pm-10:43pm,kineticFIELD Opening Ceremony
2018,"May 19, 2018",Saturday,Las Vegas,kineticField,10:43pm-11:55pm,Kygo
2018,"May 19, 2018",Saturday,Las Vegas,kineticField,11:55pm-11:58pm,kineticFIELD Ceremony: Intermezzo Greece
2018,"May 19, 2018",Saturday,Las Vegas,kineticField,11:58pm-1:25am,Tiësto
2018,"May 19, 2018",Saturday,Las Vegas,kineticField,1:25am-1:35am,Fireworks / kineticFIELD Ceremony: Intermezzo Asia
2018,"May 19, 2018",Saturday,Las Vegas,kineticField,1:35am-3:02am,Marshmello
2018,"May 19, 2018",Saturday,Las Vegas,kineticField,3:02am-3:04am,kineticFIELD Ceremony: Intermezzo Sci-Fi Egypt
2018,"May 19, 2018",Saturday,Las Vegas,kineticField,3:04am-4:16am,NGHTMRE
2018,"May 19, 2018",Saturday,Las Vegas,kineticField,4:16am-4:18am,kineticFIELD Ceremony: Intermezzo Middle East
2018,"May 19, 2018",Saturday,Las Vegas,kineticField,4:18am-5:30am,Vini Vici
2018,"May 19, 2018",Saturday,Las Vegas,cosmicMeadow,4pm-5pm,Bix King
2018,"May 19, 2018",Saturday,Las Vegas,cosmicMeadow,5pm-6:45pm,AC Slater
2018,"May 19, 2018",Saturday,Las Vegas,cosmicMeadow,7pm-8pm,Dabin
2018,"May 19, 2018",Saturday,Las Vegas,cosmicMeadow,8pm-9pm,Kittens
2018,"May 19, 2018",Saturday,Las Vegas,cosmicMeadow,9pm-9:55pm,London On Da Track
2018,"May 19, 2018",Saturday,Las Vegas,cosmicMeadow,10pm-11pm,Ookay (Live)
2018,"May 19, 2018",Saturday,Las Vegas,cosmicMeadow,11:05pm-12:05am,Ekali
2018,"May 19, 2018",Saturday,Las Vegas,cosmicMeadow,12:20am-1:20am,Illenium
2018,"May 19, 2018",Saturday,Las Vegas,cosmicMeadow,1:30am-2:30am,Zeds Dead
2018,"May 19, 2018",Saturday,Las Vegas,cosmicMeadow,2:30am-3:30am,Kayzo
2018,"May 19, 2018",Saturday,Las Vegas,cosmicMeadow,3:30am-4:30am,Yultron
2018,"May 19, 2018",Saturday,Las Vegas,cosmicMeadow,4:30am-5:30am,Habstrakt
2018,"May 19, 2018",Saturday,Las Vegas,circuitGrounds,7pm-8:15pm,Mariana Bo
2018,"May 19, 2018",Saturday,Las Vegas,circuitGrounds,8:15pm-9:30pm,Droeloe
2018,"May 19, 2018",Saturday,Las Vegas,circuitGrounds,9:30pm-10:45pm,4B
2018,"May 19, 2018",Saturday,Las Vegas,circuitGrounds,10:45pm-12am,Hardwell
2018,"May 19, 2018",Saturday,Las Vegas,circuitGrounds,12am-1:30am,Armin van Buuren
2018,"May 19, 2018",Saturday,Las Vegas,circuitGrounds,1:30am-2:45am,Yellow Claw
2018,"May 19, 2018",Saturday,Las Vegas,circuitGrounds,2:45am-4am,KSHMR
2018,"May 19, 2018",Saturday,Las Vegas,circuitGrounds,4am-5:30am,Cheat Codes
2018,"May 19, 2018",Saturday,Las Vegas,neonGarden,7pm-8pm,Melé
2018,"May 19, 2018",Saturday,Las Vegas,neonGarden,8pm-9:10pm,Detlef
2018,"May 19, 2018",Saturday,Las Vegas,neonGarden,9:10pm-10:40pm,Solardo B2B CamelPhat
2018,"May 19, 2018",Saturday,Las Vegas,neonGarden,10:40pm-11:30pm,Tiga
2018,"May 19, 2018",Saturday,Las Vegas,neonGarden,11:30pm-12am,The Black Madonna B2B Tiga
2018,"May 19, 2018",Saturday,Las Vegas,neonGarden,12am-1am,The Black Madonna
2018,"May 19, 2018",Saturday,Las Vegas,neonGarden,1am-2:30am,Gorgon City
2018,"May 19, 2018",Saturday,Las Vegas,neonGarden,2:30am-4:30am,Green Velvet
2018,"May 19, 2018",Saturday,Las Vegas,neonGarden,4:30am-5:30am,Green Velvet B2B Gorgon City B2B Detlef
2018,"May 19, 2018",Saturday,Las Vegas,bassPod,7pm-8:30pm,Blankface B2B Svgmaze B2B BloodThinnerz B2B Definitive
2018,"May 19, 2018",Saturday,Las Vegas,bassPod,8:30pm-9:30pm,Shimon B2B Benny L
2018,"May 19, 2018",Saturday,Las Vegas,bassPod,9:30pm-10:30pm,Space Jesus
2018,"May 19, 2018",Saturday,Las Vegas,bassPod,10:30pm-11:30pm,Loadstar B2B Mind Vortex
2018,"May 19, 2018",Saturday,Las Vegas,bassPod,11:30pm-12:30am,Crankdat B2B Dirty Audio
2018,"May 19, 2018",Saturday,Las Vegas,bassPod,12:30am-1:30am,SayMyName
2018,"May 19, 2018",Saturday,Las Vegas,bassPod,1:30am-2:30am,GTA
2018,"May 19, 2018",Saturday,Las Vegas,bassPod,2:30am-3:30am,Excision (Detox set)
2018,"May 19, 2018",Saturday,Las Vegas,bassPod,3:30am-4:30am,Andy C
2018,"May 19, 2018",Saturday,Las Vegas,bassPod,4:30am-5:30am,Gentlemens Club
2018,"May 19, 2018",Saturday,Las Vegas,quantumValley,7pm-9pm,Spencer Brown
2018,"May 19, 2018",Saturday,Las Vegas,quantumValley,9pm-10pm,Oliver Smith
2018,"May 19, 2018",Saturday,Las Vegas,quantumValley,10pm-11pm,Gabriel & Dresden
2018,"May 19, 2018",Saturday,Las Vegas,quantumValley,11pm-12am,Grum
2018,"May 19, 2018",Saturday,Las Vegas,quantumValley,12am-1:30am,Andrew Bayer
2018,"May 19, 2018",Saturday,Las Vegas,quantumValley,1:30am-3am,Ilan Bluestone
2018,"May 19, 2018",Saturday,Las Vegas,quantumValley,3am-4:30am,Jason Ross
2018,"May 19, 2018",Saturday,Las Vegas,quantumValley,4:30am-5:30am,Genix B2B Sunny Lax
2018,"May 19, 2018",Saturday,Las Vegas,wasteLand,7pm-8:30pm,Suae
2018,"May 19, 2018",Saturday,Las Vegas,wasteLand,8:30pm-9:30pm,Darksiderz B2B Mekanikal
2018,"May 19, 2018",Saturday,Las Vegas,wasteLand,9:30pm-10:30pm,Dr. Rude
2018,"May 19, 2018",Saturday,Las Vegas,wasteLand,10:30pm-11:30pm,Toneshifterz
2018,"May 19, 2018",Saturday,Las Vegas,wasteLand,11:30pm-12:30am,Atmozfears
2018,"May 19, 2018",Saturday,Las Vegas,wasteLand,12:30am-1:30am,Wasted Penguinz
2018,"May 19, 2018",Saturday,Las Vegas,wasteLand,1:30am-2:30am,TNT
2018,"May 19, 2018",Saturday,Las Vegas,wasteLand,2:30am-3:30am,Darren Styles
2018,"May 19, 2018",Saturday,Las Vegas,wasteLand,3:30am-4:30am,Code Black
2018,"May 19, 2018",Saturday,Las Vegas,wasteLand,4:30am-5:30am,Notorious Two
2018,"May 19, 2018",Saturday,Las Vegas,stereoBloom,7pm-8pm,Strange Club
2018,"May 19, 2018",Saturday,Las Vegas,stereoBloom,8pm-9:15pm,Sage Armstrong
2018,"May 19, 2018",Saturday,Las Vegas,stereoBloom,9:15pm-10:30pm,Bijou
2018,"May 19, 2018",Saturday,Las Vegas,stereoBloom,10:30pm-11:45pm,Dombresky
2018,"May 19, 2018",Saturday,Las Vegas,stereoBloom,11:45pm-1am,Fisher
2018,"May 19, 2018",Saturday,Las Vegas,stereoBloom,1am-2:15am,Dr. Fresch
2018,"May 19, 2018",Saturday,Las Vegas,stereoBloom,2:15am-3:30am,Carmada
2018,"May 19, 2018",Saturday,Las Vegas,stereoBloom,3:30am-4:30am,Volac
2018,"May 19, 2018",Saturday,Las Vegas,stereoBloom,4:30am-5:30am,Mahalo
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,7pm-8:11pm,spaceprodigi
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,8:11pm-9:23pm,Mercer
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,9:23pm-10:35pm,Don Diablo
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,10:35pm-10:41pm,kineticFIELD Opening Ceremony
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,10:41pm-11:53pm,Slander
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,11:53pm-11:56pm,kineticFIELD Ceremony: Intermezzo Greece
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,11:56pm-1:08am,Zedd
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,1:08am-1:11am,kineticFIELD Ceremony: Intermezzo Asia
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,1:11am-2:09am,Dash Berlin
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,2:09am-2:16am,Fireworks
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,2:16am-3:14am,Seven Lions
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,3:14am-3:16am,kineticFIELD Ceremony: Intermezzo Sci-Fi Egypt
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,3:16am-4:14am,Afrojack
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,4:14am-4:16am,kineticFIELD Ceremony: Intermezzo Middle East
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,4:16am-5:28am,Chris Lake B2B Fisher
2018,"May 20, 2018",Sunday,Las Vegas,kineticField,5:28am-5:30am,kineticFIELD Closing Ceremony
2018,"May 20, 2018",Sunday,Las Vegas,cosmicMeadow,4pm-5pm,Alyx Ander
2018,"May 20, 2018",Sunday,Las Vegas,cosmicMeadow,5pm-6:45pm,MK (Marc Kinchen)
2018,"May 20, 2018",Sunday,Las Vegas,cosmicMeadow,7pm-8pm,Born Dirty
2018,"May 20, 2018",Sunday,Las Vegas,cosmicMeadow,8pm-9pm,Jack Beats
2018,"May 20, 2018",Sunday,Las Vegas,cosmicMeadow,9pm-10pm,Shiba San
2018,"May 20, 2018",Sunday,Las Vegas,cosmicMeadow,10pm-11pm,Big Wild
2018,"May 20, 2018",Sunday,Las Vegas,cosmicMeadow,11pm-12am,Post Malone
2018,"May 20, 2018",Sunday,Las Vegas,cosmicMeadow,12am-1am,Tchami X Malaa [No Redemption]
2018,"May 20, 2018",Sunday,Las Vegas,cosmicMeadow,1am-2am,Boys Noize
2018,"May 20, 2018",Sunday,Las Vegas,cosmicMeadow,2am-3am,A-Trak
2018,"May 20, 2018",Sunday,Las Vegas,cosmicMeadow,3:15am-4:15am,DJ Mustard
2018,"May 20, 2018",Sunday,Las Vegas,cosmicMeadow,4:15am-5:30am,"The Binches (Dotcom, Kayzo, Ookay & Yultron)"
2018,"May 20, 2018",Sunday,Las Vegas,circuitGrounds,7pm-8:15pm,Elephante
2018,"May 20, 2018",Sunday,Las Vegas,circuitGrounds,8:15pm-9:30pm,Borgeous
2018,"May 20, 2018",Sunday,Las Vegas,circuitGrounds,9:30pm-10:45pm,R3hab
2018,"May 20, 2018",Sunday,Las Vegas,circuitGrounds,10:45pm-12am,Rezz
2018,"May 20, 2018",Sunday,Las Vegas,circuitGrounds,12am-1:30am,Eric Prydz
2018,"May 20, 2018",Sunday,Las Vegas,circuitGrounds,1:30am-3am,Martin Garrix
2018,"May 20, 2018",Sunday,Las Vegas,circuitGrounds,3am-4:15am,k?d
2018,"May 20, 2018",Sunday,Las Vegas,circuitGrounds,4:15am-5:30am,BlackGummy
2018,"May 20, 2018",Sunday,Las Vegas,neonGarden,7pm-8:30pm,Honey Soundsystem
2018,"May 20, 2018",Sunday,Las Vegas,neonGarden,8:30pm-10pm,Paul Woolford
2018,"May 20, 2018",Sunday,Las Vegas,neonGarden,10pm-12am,Adriatique
2018,"May 20, 2018",Sunday,Las Vegas,neonGarden,12am-2am,Maceo Plex
2018,"May 20, 2018",Sunday,Las Vegas,neonGarden,2am-4am,Loco Dice
2018,"May 20, 2018",Sunday,Las Vegas,neonGarden,4am-5:30am,Charlotte de Witte
2018,"May 20, 2018",Sunday,Las Vegas,bassPod,7pm-8:30pm,Nightstalker B2B Soothslayer
2018,"May 20, 2018",Sunday,Las Vegas,bassPod,8:30pm-9:30pm,Drumsound & Bassline Smith B2B Tantrum Desire
2018,"May 20, 2018",Sunday,Las Vegas,bassPod,9:30pm-10:30pm,AFK B2B Svdden Death
2018,"May 20, 2018",Sunday,Las Vegas,bassPod,10:30pm-11:30pm,The Prototypes B2B TC
2018,"May 20, 2018",Sunday,Las Vegas,bassPod,11:30pm-12:30am,Spag Heddy
2018,"May 20, 2018",Sunday,Las Vegas,bassPod,12:30am-1:30am,Black Tiger Sex Machine
2018,"May 20, 2018",Sunday,Las Vegas,bassPod,1:30am-2:30am,12th Planet B2B Kill The Noise
2018,"May 20, 2018",Sunday,Las Vegas,bassPod,2:30am-3:30am,Zomboy
2018,"May 20, 2018",Sunday,Las Vegas,bassPod,3:30am-4:30am,DJ Hype B2B Hazard
2018,"May 20, 2018",Sunday,Las Vegas,bassPod,4:30am-5:30am,Dubloadz B2B Monxx
2018,"May 20, 2018",Sunday,Las Vegas,quantumValley,7pm-8:15pm,Omair
2018,"May 20, 2018",Sunday,Las Vegas,quantumValley,8:15pm-9:30pm,Arkham Knights
2018,"May 20, 2018",Sunday,Las Vegas,quantumValley,9:30pm-11pm,Roger Shah (Live)
2018,"May 20, 2018",Sunday,Las Vegas,quantumValley,11pm-12am,Cosmic Gate
2018,"May 20, 2018",Sunday,Las Vegas,quantumValley,12am-1:30am,ATB
2018,"May 20, 2018",Sunday,Las Vegas,quantumValley,1:30am-2:30am,Ferry Corsten
2018,"May 20, 2018",Sunday,Las Vegas,quantumValley,2:30am-3:30am,Paul van Dyk
2018,"May 20, 2018",Sunday,Las Vegas,quantumValley,3:30am-4:30am,Markus Schulz
2018,"May 20, 2018",Sunday,Las Vegas,quantumValley,4:30am-5:30am,Blastoyz
2018,"May 20, 2018",Sunday,Las Vegas,wasteLand,7pm-8:30pm,Crime Family
2018,"May 20, 2018",Sunday,Las Vegas,wasteLand,8:30pm-9:30pm,GRAVEDGR
2018,"May 20, 2018",Sunday,Las Vegas,wasteLand,9:30pm-10:30pm,The Pitcher
2018,"May 20, 2018",Sunday,Las Vegas,wasteLand,10:30pm-11:30pm,Gammer
2018,"May 20, 2018",Sunday,Las Vegas,wasteLand,11:30pm-12:30am,Headhunterz
2018,"May 20, 2018",Sunday,Las Vegas,wasteLand,12:30am-1:30am,Coone
2018,"May 20, 2018",Sunday,Las Vegas,wasteLand,1:30am-2:30am,DJ Isaac
2018,"May 20, 2018",Sunday,Las Vegas,wasteLand,2:30am-3:30am,Junkie Kid
2018,"May 20, 2018",Sunday,Las Vegas,wasteLand,3:30am-4:30am,Warface
2018,"May 20, 2018",Sunday,Las Vegas,wasteLand,4:30am-5:30am,AniMe B2B Mad Dog
2018,"May 20, 2018",Sunday,Las Vegas,stereoBloom,7pm-8pm,Jessica Audiffred
2018,"May 20, 2018",Sunday,Las Vegas,stereoBloom,8pm-9:15pm,Conrank
2018,"May 20, 2018",Sunday,Las Vegas,stereoBloom,9:15pm-10:30pm,ZEKE BEATS
2018,"May 20, 2018",Sunday,Las Vegas,stereoBloom,10:30pm-11:45pm,Dirt Monkey
2018,"May 20, 2018",Sunday,Las Vegas,stereoBloom,11:45pm-1am,Caspa
2018,"May 20, 2018",Sunday,Las Vegas,stereoBloom,1am-2am,YOOKiE
2018,"May 20, 2018",Sunday,Las Vegas,stereoBloom,2am-3:15am,JSTJR
